Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
2009-05-29,48.53,67.0,51.0,0.0,0.0,0.0
2009-06-05,48.53,80.0,51.0,0.0,0.0,0.0
2009-06-12,48.53,69.0,50.0,0.0,0.0,0.0
2009-06-19,48.53,82.0,65.0,2.25,0.0,0.0
2009-06-26,48.53,78.0,63.0,0.0,0.0,0.0
2009-07-03,48.53,76.0,62.0,0.0,0.0,0.0
2009-07-10,48.53,86.0,63.0,0.0,0.0,0.0
2009-07-17,48.53,66.0,57.0,0.0,0.0,0.0
2009-07-24,48.53,80.0,64.0,0.0,0.0,0.0
2009-07-31,48.53,81.0,58.0,0.0,0.0,0.0
2009-08-07,48.53,75.0,60.0,0.41,0.0,0.0
2009-08-14,48.53,87.0,67.0,0.0,0.0,0.0
2009-08-21,48.53,70.0,59.0,0.35,0.0,0.0
2009-08-28,48.53,67.0,58.0,0.06,0.0,0.0
2009-09-04,48.53,72.0,49.0,0.0,0.0,0.0
2009-09-11,48.53,76.0,60.0,0.0,0.0,0.0
2009-09-18,48.53,72.0,56.0,0.0,0.0,0.0
2009-09-25,48.53,70.0,62.0,0.25,0.0,0.0
2009-10-02,48.53,57.0,46.0,0.13,0.0,0.0
2009-10-09,48.53,49.0,39.0,0.15,0.0,0.0
2009-10-16,48.53,46.0,38.0,0.15,0.0,0.0
2009-10-23,48.53,57.0,43.0,1.33,0.0,0.0
2009-10-30,48.53,68.0,47.0,0.7,0.0,0.0
2009-11-06,48.53,58.0,40.0,0.0,0.0,0.0
2009-11-13,48.53,58.0,42.0,0.0,0.0,0.0
2009-11-20,48.53,54.0,43.0,0.0,0.0,0.0
2009-11-27,48.53,41.0,30.0,0.0,0.0,0.0
2009-12-04,48.53,28.0,20.0,0.0,0.0,1.0
2009-12-11,48.53,19.0,6.0,0.0,0.0,1.0
2009-12-18,48.53,36.0,29.0,0.0,0.0,0.0
2009-12-25,48.53,42.0,23.0,0.96,0.0,2.0
2010-01-01,48.53,19.0,10.0,0.0,0.0,1.0
2010-01-08,48.53,25.0,14.0,0.01,0.6,8.0
2010-01-15,48.53,31.0,25.0,0.0,0.0,4.0
2010-01-22,48.53,35.0,32.0,0.0,0.0,3.0
2010-01-29,48.53,17.0,3.0,0.0,0.0,0.0
2010-02-05,48.53,35.0,32.0,0.0,0.0,1.0
2010-02-12,48.53,30.0,11.0,0.0,0.0,7.0
2010-02-19,48.53,38.0,21.0,0.0,0.0,5.0
2010-02-26,48.53,34.0,18.0,0.0,0.0,6.0
2010-03-05,48.53,36.0,23.0,0.0,0.0,4.0
2010-03-12,48.53,52.0,39.0,0.0,0.0,0.0
2010-03-19,48.53,61.0,35.0,0.07,0.0,0.0
2010-03-26,48.53,33.0,27.0,0.0,0.0,0.0
2010-04-02,48.53,81.0,60.0,0.0,0.0,0.0
2010-04-09,48.53,53.0,29.0,0.0,0.0,0.0
2010-04-16,48.53,67.0,41.0,0.0,0.0,0.0
2010-04-23,48.53,55.0,36.0,0.0,0.0,0.0
2010-04-30,48.53,80.0,53.0,0.15,0.0,0.0
2010-05-07,48.53,47.0,43.0,0.68,0.0,0.0
2010-05-14,48.53,66.0,47.0,0.0,0.0,0.0
2010-05-21,48.53,68.0,53.0,0.39,0.0,0.0
2010-05-28,48.53,70.0,57.0,0.0,0.0,0.0
2010-06-04,48.53,81.0,56.0,0.15,0.0,0.0
2010-06-11,48.53,88.0,59.0,0.02,0.0,0.0
2010-06-18,48.53,89.0,68.0,0.33,0.0,0.0
2010-06-25,48.53,84.0,64.0,0.0,0.0,0.0
2010-07-02,48.53,83.0,59.0,0.0,0.0,0.0
2010-07-09,48.53,84.0,71.0,0.0,0.0,0.0
2010-07-16,48.53,90.0,69.0,0.0,0.0,0.0
2010-07-23,48.53,88.0,72.0,0.22,0.0,0.0
2010-07-30,48.53,78.0,62.0,0.0,0.0,0.0
2010-08-06,48.53,81.0,63.0,0.0,0.0,0.0
2010-08-13,48.53,87.0,73.0,0.06,0.0,0.0
2010-08-20,48.53,91.0,69.0,0.66,0.0,0.0
2010-08-27,48.53,84.0,60.0,0.0,0.0,0.0
2010-09-03,48.53,66.0,55.0,0.0,0.0,0.0
2010-09-10,48.53,67.0,52.0,0.0,0.0,0.0
2010-09-17,48.53,68.0,49.0,0.0,0.0,0.0
2010-09-24,48.53,80.0,58.0,0.01,0.0,0.0
2010-10-01,48.53,73.0,46.0,0.03,0.0,0.0
2010-10-08,48.53,81.0,48.0,0.0,0.0,0.0
2010-10-15,48.53,61.0,42.0,0.0,0.0,0.0
2010-10-22,48.53,63.0,32.0,0.0,0.0,0.0
2010-10-29,48.53,51.0,31.0,0.0,0.0,0.0
2010-11-05,48.53,38.0,30.0,0.0,0.0,0.0
2010-11-12,48.53,54.0,46.0,0.0,0.0,0.0
2010-11-19,48.53,47.0,31.0,0.0,0.0,0.0
2010-11-26,48.53,32.0,18.0,0.0,0.0,0.0
2010-12-03,48.53,28.0,17.0,0.0,0.0,0.0
2010-12-10,48.53,39.0,24.0,0.0,0.0,3.0
2010-12-17,48.53,26.0,13.0,0.0,0.0,0.0
2010-12-24,48.53,32.0,26.0,0.0,0.0,0.0
2010-12-31,48.53,54.0,46.0,0.01,0.0,0.0
2011-01-07,48.53,21.0,11.0,0.02,0.6,1.0
2011-01-14,48.53,23.0,18.0,0.09,1.2,1.0
2011-01-21,48.53,9.0,-5.0,0.0,0.0,5.0
2011-01-28,48.53,31.0,24.0,0.0,0.0,7.0
2011-02-04,48.53,24.0,8.0,0.0,0.0,15.0
2011-02-11,48.53,29.0,2.0,0.01,0.2,13.0
2011-02-18,48.53,50.0,31.0,0.0,0.0,1.0
2011-02-25,48.53,33.0,24.0,0.06,0.8,3.0
2011-03-04,48.53,37.0,32.0,0.52,0.1,1.0
2011-03-11,48.53,45.0,26.0,0.0,0.0,0.0
2011-03-18,48.53,50.0,35.0,0.0,0.0,0.0
2011-03-25,48.53,34.0,20.0,0.01,0.2,0.0
2011-04-01,48.53,46.0,32.0,0.0,0.0,0.0
2011-04-08,48.53,48.0,39.0,0.14,0.0,0.0
2011-04-15,48.53,44.0,36.0,1.49,0.0,0.0
2011-04-22,48.53,41.0,38.0,0.61,0.0,0.0
2011-04-29,48.53,57.0,38.0,0.0,0.0,0.0
2011-05-06,48.53,66.0,47.0,0.0,0.0,0.0
2011-05-13,48.53,68.0,45.0,0.0,0.0,0.0
2011-05-20,48.53,66.0,47.0,0.0,0.0,0.0
2011-05-27,48.53,58.0,40.0,0.0,0.0,0.0
2011-06-03,48.53,79.0,50.0,0.0,0.0,0.0
2011-06-10,48.53,54.0,47.0,0.26,0.0,0.0
2011-06-17,48.53,70.0,53.0,0.0,0.0,0.0
2011-06-24,48.53,70.0,57.0,0.0,0.0,0.0
2011-07-01,48.53,88.0,67.0,0.0,0.0,0.0
2011-07-08,48.53,81.0,59.0,0.0,0.0,0.0
2011-07-15,48.53,81.0,65.0,0.0,0.0,0.0
2011-07-22,48.53,86.0,71.0,0.34,0.0,0.0
2011-07-29,48.53,83.0,71.0,0.0,0.0,0.0
2011-08-05,48.53,79.0,70.0,0.0,0.0,0.0
2011-08-12,48.53,81.0,60.0,0.0,0.0,0.0
2011-08-19,48.53,84.0,62.0,0.0,0.0,0.0
2011-08-26,48.53,81.0,57.0,0.0,0.0,0.0
2011-09-02,48.53,90.0,73.0,0.0,0.0,0.0
2011-09-09,48.53,73.0,62.0,0.0,0.0,0.0
2011-09-16,48.53,60.0,44.0,0.0,0.0,0.0
2011-09-23,48.53,60.0,46.0,0.0,0.0,0.0
2011-09-30,48.53,59.0,44.0,0.02,0.0,0.0
2011-10-07,48.53,80.0,52.0,0.0,0.0,0.0
2011-10-14,48.53,59.0,48.0,0.0,0.0,0.0
2011-10-21,48.53,55.0,38.0,0.0,0.0,0.0
2011-10-28,48.53,55.0,35.0,0.0,0.0,0.0
2011-11-04,48.53,49.0,37.0,0.0,0.0,0.0
2011-11-11,48.53,43.0,29.0,0.0,0.0,0.0
2011-11-18,48.53,51.0,26.0,0.0,0.0,0.0
2011-11-25,48.53,53.0,43.0,0.0,0.0,0.0
2011-12-02,48.53,39.0,31.0,0.0,0.1,0.0
2011-12-09,48.53,27.0,16.0,0.0,0.0,0.0
2011-12-16,48.53,33.0,24.0,0.0,0.0,0.0
2011-12-23,48.53,31.0,19.0,0.0,0.1,0.0
2011-12-30,48.53,40.0,27.0,0.66,0.0,0.0
2012-01-06,48.53,51.0,38.0,0.0,0.0,0.0
2012-01-13,48.53,22.0,18.0,0.05,0.6,6.0
2012-01-20,48.53,14.0,-1.0,0.25,2.0,3.0
2012-01-27,48.53,42.0,31.0,0.0,0.1,0.0
2012-02-03,48.53,37.0,31.0,0.0,0.0,0.0
2012-02-10,48.53,33.0,10.0,0.04,1.9,0.0
2012-02-17,48.53,40.0,26.0,0.01,0.1,0.0
2012-02-24,48.53,35.0,27.0,0.5,4.7,5.0
2012-03-02,48.53,38.0,32.0,0.64,4.2,0.0
2012-03-09,48.53,35.0,25.0,0.0,0.0,0.0
2012-03-16,48.53,58.0,45.0,0.0,0.0,0.0
2012-03-23,48.53,56.0,47.0,0.75,0.0,0.0
2012-03-30,48.53,41.0,37.0,0.38,0.0,0.0
2012-04-06,48.53,48.0,33.0,0.0,0.0,0.0
2012-04-13,48.53,58.0,33.0,0.0,0.0,0.0
2012-04-20,48.53,44.0,39.0,0.23,0.0,0.0
2012-04-27,48.53,48.0,33.0,0.0,0.0,0.0
2012-05-04,48.53,70.0,46.0,0.0,0.0,0.0
2012-05-11,48.53,77.0,49.0,0.0,0.0,0.0
2012-05-18,48.53,77.0,52.0,0.0,0.0,0.0
2012-05-25,48.53,76.0,61.0,0.01,0.0,0.0
2012-06-01,48.53,61.0,48.0,0.01,0.0,0.0
2012-06-08,48.53,87.0,64.0,0.0,0.0,0.0
2012-06-15,48.53,86.0,57.0,0.0,0.0,0.0
2012-06-22,48.53,79.0,61.0,0.0,0.0,0.0
2012-06-29,48.53,86.0,68.0,0.0,0.0,0.0
2012-07-06,48.53,94.0,76.0,0.0,0.0,0.0
2012-07-13,48.53,89.0,69.0,0.72,0.0,0.0
2012-07-20,48.53,77.0,66.0,0.0,0.0,0.0
2012-07-27,48.53,80.0,68.0,0.36,0.0,0.0
2012-08-03,48.53,85.0,71.0,0.0,0.0,0.0
2012-08-10,48.53,73.0,60.0,0.02,0.0,0.0
2012-08-17,48.53,74.0,57.0,0.0,0.0,0.0
2012-08-24,48.53,88.0,70.0,0.0,0.0,0.0
2012-08-31,48.53,92.0,68.0,0.0,0.0,0.0
2012-09-07,48.53,77.0,57.0,0.19,0.0,0.0
2012-09-14,48.53,75.0,50.0,0.0,0.0,0.0
2012-09-21,48.53,58.0,49.0,0.1,0.0,0.0
2012-09-28,48.53,64.0,49.0,0.0,0.0,0.0
2012-10-05,48.53,52.0,40.0,0.0,0.0,0.0
2012-10-12,48.53,50.0,34.0,0.0,0.0,0.0
2012-10-19,48.53,50.0,42.0,0.0,0.0,0.0
2012-10-26,48.53,49.0,36.0,0.0,0.0,0.0
2012-11-02,48.53,44.0,33.0,0.0,0.0,0.0
2012-11-09,48.53,48.0,32.0,0.0,0.0,0.0
2012-11-16,48.53,48.0,31.0,0.0,0.0,0.0
2012-11-23,48.53,44.0,27.0,0.0,0.0,0.0
2012-11-30,48.53,44.0,40.0,0.0,0.0,0.0
2012-12-07,48.53,43.0,36.0,0.0,0.0,0.0
2012-12-14,48.53,44.0,25.0,0.0,0.0,0.0
2012-12-21,48.53,34.0,19.0,0.0,0.2,2.0
2012-12-28,48.53,33.0,28.0,0.01,0.3,1.0
2013-01-04,48.53,30.0,13.0,0.0,0.0,2.0
2013-01-11,48.53,51.0,38.0,0.28,0.0,0.0
2013-01-18,48.53,42.0,14.0,0.0,0.0,0.0
2013-01-25,48.53,25.0,17.0,0.05,1.0,1.0
2013-02-01,48.53,9.0,-1.0,0.02,0.5,1.0
2013-02-08,48.53,26.0,19.0,0.01,0.3,7.0
2013-02-15,48.53,30.0,16.0,0.02,0.4,1.0
2013-02-22,48.53,32.0,25.0,0.29,4.7,4.0
2013-03-01,48.53,27.0,23.0,0.0,0.0,7.0
2013-03-08,48.53,36.0,18.0,0.0,0.0,8.0
2013-03-15,48.53,38.0,29.0,0.05,0.7,2.0
2013-03-22,48.53,33.0,18.0,0.0,0.0,2.0
2013-03-29,48.53,49.0,29.0,0.0,0.0,0.0
2013-04-05,40.0,42.0,33.0,0.0,0.0,0.0
2013-04-12,39.0,43.0,36.0,0.06,0.0,0.0
2013-04-19,40.0,41.0,31.0,0.0,0.2,0.0
2013-04-26,51.0,68.0,37.0,0.0,0.0,0.0
2013-05-03,40.0,44.0,37.0,0.01,0.0,0.0
2013-05-10,42.0,44.0,41.0,0.83,0.0,0.0
2013-05-17,51.0,56.0,46.0,0.53,0.0,0.0
2013-05-24,45.0,51.0,38.0,0.0,0.0,0.0
2013-05-31,71.0,80.0,62.0,0.11,0.0,0.0
2013-06-07,58.0,66.0,49.0,0.0,0.0,0.0
2013-06-14,59.0,67.0,53.0,0.0,0.0,0.0
2013-06-21,71.0,78.0,65.0,0.88,0.0,0.0
2013-06-28,72.0,80.0,64.0,0.06,0.0,0.0
2013-07-05,74.0,84.0,67.0,0.0,0.0,0.0
2013-07-12,69.0,78.0,56.0,0.0,0.0,0.0
2013-07-19,87.0,94.0,79.0,0.0,0.0,0.0
2013-07-26,69.0,72.0,63.0,0.27,0.0,0.0
2013-08-02,71.0,82.0,63.0,0.45,0.0,0.0
2013-08-09,70.0,81.0,59.0,0.0,0.0,0.0
2013-08-16,69.0,77.0,61.0,0.0,0.0,0.0
2013-08-23,68.0,76.0,58.0,0.0,0.0,0.0
2013-08-30,77.0,95.0,68.0,0.0,0.0,0.0
2013-09-06,67.0,84.0,53.0,0.0,0.0,0.0
2013-09-13,58.0,62.0,49.0,0.0,0.0,0.0
2013-09-20,70.0,75.0,60.0,0.0,0.0,0.0
2013-09-27,61.0,74.0,50.0,0.0,0.0,0.0
2013-10-04,65.0,69.0,60.0,0.05,0.0,0.0
2013-10-11,60.0,69.0,50.0,0.0,0.0,0.0
2013-10-18,46.0,51.0,41.0,0.0,0.0,0.0
2013-10-25,40.0,51.0,32.0,0.0,0.0,0.0
2013-11-01,47.0,48.0,44.0,0.06,0.0,0.0
2013-11-08,37.0,47.0,26.0,0.0,0.0,0.0
2013-11-15,44.0,54.0,39.0,0.0,0.0,0.0
2013-11-22,38.0,42.0,28.0,0.03,0.0,0.0
2013-11-29,24.0,33.0,16.0,0.0,0.0,0.0
2013-12-06,17.0,18.0,10.0,0.0,0.0,0.0
2013-12-13,21.0,29.0,16.0,0.0,0.1,2.0
2013-12-20,32.0,33.0,28.0,0.05,0.1,2.0
2013-12-27,26.0,39.0,15.0,0.0,0.0,9.1
2014-01-03,5.0,19.0,-4.0,0.0,0.0,9.1
2014-01-10,27.0,39.0,24.0,0.48,0.0,7.1
2014-01-17,18.0,22.0,10.0,0.0,0.7,5.1
2014-01-24,5.0,28.0,-7.0,0.04,1.0,7.1
2014-01-31,19.0,21.0,10.0,0.0,0.0,9.1
2014-02-07,4.0,13.0,-3.0,0.0,0.0,9.8
2014-02-14,21.0,24.0,13.0,0.0,0.0,9.8
2014-02-21,31.0,37.0,21.0,0.08,0.9,9.8
2014-02-28,8.0,26.0,-2.0,0.01,0.1,7.9
2014-03-07,27.0,44.0,17.0,0.02,0.1,11.0
2014-03-14,42.0,53.0,38.0,0.0,0.0,0.0
2014-03-21,33.0,41.0,26.0,0.0,0.0,0.0
2014-03-28,41.0,50.0,32.0,0.15,0.1,0.0
2014-04-04,37.0,42.0,32.0,0.03,0.0,0.0
2014-04-11,54.0,67.0,34.0,0.0,0.0,0.0
2014-04-18,42.0,44.0,34.0,0.0,0.0,0.0
2014-04-25,51.0,67.0,41.0,0.05,0.0,0.0
2014-05-02,49.0,52.0,47.0,0.03,0.0,0.0
2014-05-09,70.0,73.0,53.0,0.28,0.0,0.0
2014-05-16,40.0,48.0,36.0,0.0,0.0,0.0
2014-05-23,55.0,62.0,44.0,0.0,0.0,0.0
2014-05-30,59.0,74.0,50.0,0.0,0.0,0.0
2014-06-06,68.0,77.0,58.0,0.0,0.0,0.0
2014-06-13,64.0,72.0,53.0,0.0,0.0,0.0
2014-06-20,61.0,76.0,54.0,0.09,0.0,0.0
2014-06-27,61.0,75.0,53.0,0.0,0.0,0.0
2014-07-04,65.0,72.0,56.0,0.0,0.0,0.0
2014-07-11,68.0,80.0,59.0,0.0,0.0,0.0
2014-07-18,67.0,74.0,57.0,0.0,0.0,0.0
2014-07-25,65.0,75.0,59.0,0.0,0.0,0.0
2014-08-01,73.0,83.0,59.0,0.83,0.0,0.0
2014-08-08,69.0,77.0,62.0,0.0,0.0,0.0
2014-08-15,65.0,79.0,56.0,0.0,0.0,0.0
2014-08-22,73.0,83.0,69.0,0.0,0.0,0.0
2014-08-29,72.0,82.0,68.0,0.13,0.0,0.0
2014-09-05,76.0,82.0,63.0,0.0,0.0,0.0
2014-09-12,48.0,50.0,42.0,0.16,0.0,0.0
2014-09-19,60.0,73.0,51.0,0.0,0.0,0.0
2014-09-26,62.0,70.0,55.0,0.0,0.0,0.0
2014-10-03,60.0,66.0,44.0,0.77,0.0,0.0
2014-10-10,47.0,54.0,40.0,0.0,0.0,0.0
2014-10-17,54.0,61.0,47.0,0.02,0.0,0.0
2014-10-24,53.0,62.0,50.0,0.0,0.0,0.0
2014-10-31,40.0,45.0,33.0,0.02,0.1,0.0
2014-11-07,38.0,45.0,33.0,0.0,0.0,0.0
2014-11-14,25.0,28.0,18.0,0.0,0.0,0.0
2014-11-21,19.0,33.0,9.0,0.0,0.0,0.0
2014-11-28,19.0,33.0,14.0,0.03,0.2,2.0
2014-12-05,35.0,39.0,31.0,0.0,0.0,0.0
2014-12-12,29.0,36.0,24.0,0.0,0.0,0.0
2014-12-19,29.0,31.0,25.0,0.0,0.0,0.0
2014-12-26,41.0,49.0,36.0,0.0,0.0,0.0
2015-01-02,26.0,32.0,17.0,0.0,0.0,0.0
2015-01-09,7.0,9.0,0.0,0.0,0.0,7.9
2015-01-16,30.0,32.0,26.0,0.0,0.0,7.1
2015-01-23,29.0,33.0,26.0,0.0,0.0,0.0
2015-01-30,25.0,28.0,18.0,0.0,0.0,0.0
2015-02-06,17.0,28.0,14.0,0.0,0.0,9.8
2015-02-13,11.0,26.0,3.0,0.0,0.0,5.1
2015-02-20,3.0,19.0,-6.0,0.02,0.6,5.9
2015-02-27,9.0,18.0,0.0,0.0,0.0,9.1
2015-03-06,12.0,28.0,0.0,0.0,0.0,9.1
2015-03-13,45.0,65.0,34.0,0.0,0.0,0.0
2015-03-20,41.0,55.0,30.0,0.0,0.0,0.0
2015-03-27,26.0,29.0,18.0,0.01,0.3,0.0
2015-04-03,47.0,53.0,28.0,0.0,0.0,0.0
2015-04-10,44.0,56.0,38.0,0.17,0.0,0.0
2015-04-17,56.0,76.0,46.0,0.0,0.0,0.0
2015-04-24,40.0,49.0,30.0,0.15,0.0,0.0
2015-05-01,49.0,61.0,39.0,0.0,0.0,0.0
2015-05-08,72.0,80.0,63.0,0.24,0.0,0.0
2015-05-15,58.0,75.0,47.0,0.01,0.0,0.0
2015-05-22,53.0,57.0,43.0,0.0,0.0,0.0
2015-05-29,68.0,80.0,59.0,0.11,0.0,0.0
2015-06-05,61.0,64.0,50.0,0.0,0.0,0.0
2015-06-12,54.0,59.0,52.0,0.64,0.0,0.0
2015-06-19,56.0,63.0,50.0,0.0,0.0,0.0
2015-06-26,60.0,65.0,55.0,0.0,0.0,0.0
2015-07-03,62.0,74.0,52.0,0.0,0.0,0.0
2015-07-10,69.0,78.0,57.0,0.0,0.0,0.0
2015-07-17,74.0,91.0,66.0,0.0,0.0,0.0
2015-07-24,76.0,85.0,66.0,0.0,0.0,0.0
2015-07-31,78.0,85.0,68.0,0.0,0.0,0.0
2015-08-07,70.0,79.0,66.0,0.06,0.0,0.0
2015-08-14,80.0,93.0,67.0,0.18,0.0,0.0
2015-08-21,67.0,83.0,55.0,0.0,0.0,0.0
2015-08-28,65.0,74.0,56.0,0.13,0.0,0.0
2015-09-04,69.0,77.0,64.0,0.0,0.0,0.0
2015-09-11,61.0,64.0,54.0,0.0,0.0,0.0
2015-09-18,67.0,72.0,61.0,0.87,0.0,0.0
2015-09-25,63.0,69.0,59.0,0.0,0.0,0.0
2015-10-02,54.0,57.0,51.0,0.0,0.0,0.0
2015-10-09,58.0,60.0,45.0,0.0,0.0,0.0
2015-10-16,48.0,52.0,36.0,0.0,0.0,0.0
2015-10-23,52.0,60.0,50.0,0.3,0.0,0.0
2015-10-30,46.0,54.0,39.0,0.01,0.0,0.0
2015-11-06,55.0,64.0,42.0,0.24,0.0,0.0
2015-11-13,42.0,43.0,34.0,0.0,0.0,0.0
2015-11-20,36.0,40.0,31.0,0.09,0.8,0.0
2015-11-27,40.0,40.0,30.0,0.33,0.0,0.0
2015-12-04,38.0,50.0,33.0,0.0,0.0,0.0
2015-12-11,44.0,47.0,38.0,0.0,0.0,0.0
2015-12-18,26.0,29.0,23.0,0.0,0.0,0.0
2015-12-25,35.0,38.0,29.0,0.0,0.0,0.0
2016-01-01,23.0,28.0,19.0,0.0,0.0,5.1
2016-01-08,38.0,39.0,37.0,0.08,0.0,3.9
2016-01-15,35.0,39.0,29.0,0.0,0.0,3.1
2016-01-22,25.0,28.0,23.0,0.0,0.0,2.0
2016-01-29,24.0,32.0,16.0,0.0,0.0,1.2
2016-02-05,28.0,32.0,25.0,0.0,0.0,0.0
2016-02-12,17.0,20.0,3.0,0.0,0.0,3.1
2016-02-19,44.0,57.0,37.0,0.0,0.0,1.2
2016-02-26,30.0,34.0,25.0,0.0,0.0,0.0
2016-03-04,27.0,37.0,11.0,0.1,1.5,1.2
2016-03-11,38.0,44.0,30.0,0.0,0.0,0.0
2016-03-18,39.0,41.0,33.0,0.08,0.3,0.0
2016-03-25,31.0,41.0,24.0,0.0,0.0,2.0
2016-04-01,42.0,52.0,36.0,0.03,0.0,0.0
2016-04-08,36.0,40.0,24.0,0.15,1.6,0.0
2016-04-15,46.0,55.0,37.0,0.0,0.0,0.0
2016-04-22,47.0,56.0,39.0,0.0,0.0,0.0
2016-04-29,42.0,47.0,39.0,0.02,0.0,0.0
2016-05-06,61.0,85.0,45.0,0.0,0.0,0.0
2016-05-13,58.0,64.0,44.0,0.2,0.0,0.0
2016-05-20,56.0,63.0,44.0,0.0,0.0,0.0
2016-05-27,72.0,79.0,65.0,0.14,0.0,0.0
2016-06-03,67.0,77.0,56.0,0.0,0.0,0.0
2016-06-10,71.0,91.0,61.0,0.06,0.0,0.0
2016-06-17,68.0,79.0,60.0,0.0,0.0,0.0
2016-06-24,68.0,79.0,61.0,0.0,0.0,0.0
2016-07-01,65.0,68.0,59.0,0.0,0.0,0.0
2016-07-08,75.0,86.0,65.0,0.0,0.0,0.0
2016-07-15,69.0,70.0,60.0,0.0,0.0,0.0
2016-07-22,80.0,90.0,72.0,0.0,0.0,0.0
2016-07-29,70.0,76.0,67.0,0.0,0.0,0.0
2016-08-05,79.0,86.0,72.0,0.0,0.0,0.0
2016-08-12,79.0,81.0,74.0,0.2,0.0,0.0
2016-08-19,78.0,88.0,69.0,0.22,0.0,0.0
2016-08-26,72.0,76.0,65.0,0.0,0.0,0.0
2016-09-02,68.0,72.0,62.0,0.0,0.0,0.0
2016-09-09,72.0,79.0,61.0,0.0,0.0,0.0
2016-09-16,73.0,85.0,68.0,0.05,0.0,0.0
2016-09-23,67.0,71.0,63.0,0.03,0.0,0.0
2016-09-30,61.0,64.0,59.0,0.57,0.0,0.0
2016-10-07,64.0,71.0,49.0,0.01,0.0,0.0
2016-10-14,50.0,63.0,39.0,0.0,0.0,0.0
2016-10-21,47.0,52.0,38.0,0.0,0.0,0.0
2016-10-28,49.0,66.0,42.0,0.0,0.0,0.0
2016-11-04,52.0,62.0,41.0,0.0,0.0,0.0
2016-11-11,52.0,54.0,37.0,0.0,0.0,0.0
2016-11-18,62.0,68.0,40.0,0.0,0.0,0.0
2016-11-25,38.0,41.0,36.0,0.0,0.0,0.0
2016-12-02,37.0,39.0,33.0,0.01,0.0,0.0
2016-12-09,24.0,28.0,20.0,0.0,0.0,0.0
2016-12-16,12.0,23.0,8.0,0.37,3.7,5.9
2016-12-23,31.0,36.0,26.0,0.19,0.6,9.8
2016-12-30,30.0,37.0,25.0,0.0,0.0,0.0
2017-01-06,3.0,8.0,0.0,0.0,0.0,0.0
2017-01-13,16.0,26.0,10.0,0.0,0.0,0.0
2017-01-20,38.0,39.0,37.0,0.43,0.0,0.0
2017-01-27,29.0,32.0,24.0,0.0,0.0,0.0
2017-02-03,17.0,24.0,12.0,0.0,0.0,0.0
2017-02-10,27.0,42.0,21.0,0.0,0.0,0.0
2017-02-17,42.0,64.0,28.0,0.0,0.0,0.0
2017-02-24,36.0,39.0,28.0,0.89,0.2,0.0
2017-03-03,24.0,30.0,16.0,0.0,0.0,0.0
2017-03-10,28.0,32.0,19.0,0.0,0.0,0.0
2017-03-17,35.0,41.0,34.0,0.2,0.1,3.9
2017-03-24,47.0,65.0,38.0,0.0,0.0,0.0
2017-03-31,39.0,45.0,35.0,0.0,0.0,0.0
2017-04-07,43.0,52.0,36.0,0.0,0.0,0.0
2017-04-14,46.0,57.0,41.0,0.1,0.0,0.0
2017-04-21,49.0,54.0,41.0,0.0,0.0,0.0
2017-04-28,45.0,54.0,39.0,0.0,0.0,0.0
2017-05-05,47.0,51.0,42.0,0.0,0.0,0.0
2017-05-12,55.0,59.0,47.0,0.0,0.0,0.0
2017-05-19,45.0,48.0,41.0,0.15,0.0,0.0
2017-05-26,56.0,62.0,50.0,0.09,0.0,0.0
2017-06-02,69.0,82.0,58.0,0.0,0.0,0.0
2017-06-09,68.0,77.0,59.0,0.0,0.0,0.0
2017-06-16,78.0,86.0,72.0,0.04,0.0,0.0
2017-06-23,72.0,82.0,65.0,1.42,0.0,0.0
2017-06-30,73.0,81.0,67.0,0.0,0.0,0.0
2017-07-07,77.0,85.0,61.0,0.08,0.0,0.0
2017-07-14,67.0,71.0,62.0,0.0,0.0,0.0
2017-07-21,77.0,83.0,66.0,0.38,0.0,0.0
2017-07-28,71.0,77.0,66.0,0.0,0.0,0.0
2017-08-04,63.0,68.0,56.0,0.0,0.0,0.0
2017-08-11,70.0,77.0,65.0,0.0,0.0,0.0
2017-08-18,72.0,80.0,69.0,0.0,0.0,0.0
2017-08-25,63.0,70.0,53.0,0.0,0.0,0.0
2017-09-01,63.0,66.0,57.0,0.0,0.0,0.0
2017-09-08,60.0,65.0,55.0,0.22,0.0,0.0
2017-09-15,71.0,83.0,61.0,0.0,0.0,0.0
2017-09-22,80.0,95.0,68.0,0.0,0.0,0.0
2017-09-29,63.0,67.0,55.0,0.0,0.0,0.0
2017-10-06,61.0,68.0,56.0,0.06,0.0,0.0
2017-10-13,60.0,67.0,58.0,0.42,0.0,0.0
2017-10-20,62.0,80.0,52.0,0.0,0.0,0.0
2017-10-27,46.0,55.0,38.0,0.0,0.0,0.0
2017-11-03,43.0,48.0,36.0,0.0,0.0,0.0
2017-11-10,22.0,32.0,16.0,0.01,0.2,0.0
2017-11-17,38.0,44.0,36.0,0.27,0.0,0.0
2017-11-24,46.0,65.0,35.0,0.0,0.0,0.0
2017-12-01,42.0,52.0,28.0,0.0,0.0,0.0
2017-12-08,24.0,34.0,19.0,0.0,0.0,0.0
2017-12-15,25.0,32.0,22.0,0.01,0.3,1.2
2017-12-22,36.0,37.0,31.0,0.02,0.1,0.0
