Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
2009-09-13,,83.0,60.0,0.0,0.0,0.0
2009-09-20,,79.0,61.0,0.0,0.0,0.0
2009-09-27,,83.0,53.0,0.0,0.0,0.0
2009-10-04,,60.0,37.0,0.0,0.0,0.0
2009-10-11,,41.0,30.0,0.0,0.0,0.0
2009-10-18,,62.0,32.0,0.0,0.0,0.0
2009-10-25,,57.0,42.0,0.01,0.0,0.0
2009-11-01,,68.0,39.0,0.0,0.0,0.0
2009-11-08,,75.0,49.0,0.0,0.0,0.0
2009-11-15,,46.0,35.0,0.0,0.0,0.0
2009-11-22,,54.0,46.0,0.02,0.0,0.0
2009-11-29,,41.0,35.0,0.0,0.0,0.0
2009-12-06,,31.0,21.0,0.1,1.6,0.0
2009-12-13,,35.0,27.0,0.0,0.0,10.0
2009-12-20,,33.0,21.0,0.05,0.9,7.0
2009-12-27,,28.0,12.0,0.1,2.2,12.0
2010-01-03,,9.0,-6.0,0.0,0.0,10.0
2010-01-10,,23.0,-5.0,0.0,0.0,15.0
2010-01-17,,34.0,28.0,0.0,0.0,10.0
2010-01-24,,37.0,27.0,0.01,0.2,5.0
2010-01-31,,22.0,13.0,0.0,0.0,9.0
2010-02-07,,30.0,23.0,0.11,1.8,10.0
2010-02-14,,25.0,14.0,0.13,2.5,13.0
2010-02-21,,29.0,18.0,0.0,0.0,17.0
2010-02-28,,35.0,11.0,0.0,0.0,14.0
2010-03-07,,39.0,35.0,0.03,0.0,7.0
2010-03-14,,55.0,40.0,0.0,0.0,0.0
2010-03-21,,50.0,29.0,0.0,0.0,3.0
2010-03-28,,57.0,38.0,0.0,0.0,0.0
2010-04-04,,64.0,47.0,0.0,0.0,0.0
2010-04-11,,72.0,47.0,0.0,0.0,0.0
2010-04-18,,68.0,40.0,0.0,0.0,0.0
2010-04-25,,56.0,50.0,1.18,0.0,0.0
2010-05-02,,73.0,52.0,0.14,0.0,0.0
2010-05-09,,62.0,35.0,0.0,0.0,0.0
2010-05-16,,64.0,57.0,0.0,0.0,0.0
2010-05-23,,84.0,73.0,0.0,0.0,0.0
2010-05-30,,90.0,63.0,0.14,0.0,0.0
2010-06-06,,84.0,57.0,0.0,0.0,0.0
2010-06-13,,77.0,64.0,0.55,0.0,0.0
2010-06-20,,80.0,69.0,0.06,0.0,0.0
2010-06-27,,84.0,68.0,1.79,0.0,0.0
2010-07-04,,80.0,71.0,0.6,0.0,0.0
2010-07-11,,83.0,70.0,0.09,0.0,0.0
2010-07-18,,89.0,70.0,1.59,0.0,0.0
2010-07-25,,86.0,66.0,0.0,0.0,0.0
2010-08-01,,88.0,69.0,0.0,0.0,0.0
2010-08-08,,95.0,72.0,2.42,0.0,0.0
2010-08-15,,83.0,65.0,0.0,0.0,0.0
2010-08-22,,91.0,73.0,0.0,0.0,0.0
2010-08-29,,92.0,67.0,0.0,0.0,0.0
2010-09-05,,82.0,59.0,0.03,0.0,0.0
2010-09-12,,87.0,56.0,0.0,0.0,0.0
2010-09-19,,58.0,50.0,0.15,0.0,0.0
2010-09-26,,68.0,44.0,0.0,0.0,0.0
2010-10-03,,62.0,39.0,0.0,0.0,0.0
2010-10-10,,83.0,57.0,0.0,0.0,0.0
2010-10-17,,67.0,41.0,0.0,0.0,0.0
2010-10-24,,66.0,54.0,0.0,0.0,0.0
2010-10-31,,53.0,37.0,0.0,0.0,0.0
2010-11-07,,70.0,42.0,0.0,0.0,0.0
2010-11-14,,46.0,29.0,0.0,0.0,0.0
2010-11-21,,56.0,37.0,0.03,0.0,0.0
2010-11-28,,58.0,32.0,0.0,0.0,0.0
2010-12-05,,27.0,11.0,0.0,0.0,0.0
2010-12-12,,17.0,1.0,0.02,0.7,4.0
2010-12-19,,26.0,13.0,0.01,0.2,3.0
2010-12-26,,16.0,11.0,0.0,0.2,6.0
2011-01-02,,35.0,7.0,0.0,0.0,0.0
2011-01-09,,23.0,6.0,0.0,0.0,1.0
2011-01-16,,21.0,4.0,0.0,0.0,6.0
2011-01-23,,16.0,3.0,0.02,0.3,6.0
2011-01-30,,27.0,11.0,0.0,0.0,5.0
2011-02-06,,33.0,25.0,0.08,1.1,11.0
2011-02-13,,53.0,34.0,0.0,0.0,7.0
2011-02-20,,48.0,36.0,0.19,0.0,0.0
2011-02-27,,33.0,21.0,0.0,0.0,1.0
2011-03-06,,34.0,24.0,0.0,0.0,0.0
2011-03-13,,35.0,23.0,0.0,0.0,0.0
2011-03-20,,71.0,48.0,0.12,0.0,0.0
2011-03-27,,39.0,24.0,0.0,0.0,0.0
2011-04-03,,87.0,45.0,0.02,0.0,0.0
2011-04-10,,90.0,51.0,0.0,0.0,0.0
2011-04-17,,52.0,35.0,0.13,0.0,0.0
2011-04-24,,58.0,35.0,0.0,0.0,0.0
2011-05-01,,64.0,41.0,0.0,0.0,0.0
2011-05-08,,81.0,52.0,0.0,0.0,0.0
2011-05-15,,63.0,46.0,0.46,0.0,0.0
2011-05-22,,82.0,60.0,0.0,0.0,0.0
2011-05-29,,78.0,58.0,0.55,0.0,0.0
2011-06-05,,89.0,71.0,0.0,0.0,0.0
2011-06-12,,69.0,59.0,0.0,0.0,0.0
2011-06-19,,86.0,68.0,0.24,0.0,0.0
2011-06-26,,81.0,62.0,0.64,0.0,0.0
2011-07-03,,77.0,70.0,0.0,0.0,0.0
2011-07-10,,89.0,73.0,0.0,0.0,0.0
2011-07-17,,98.0,78.0,0.0,0.0,0.0
2011-07-24,,92.0,76.0,0.0,0.0,0.0
2011-07-31,,93.0,72.0,0.0,0.0,0.0
2011-08-07,,89.0,67.0,0.0,0.0,0.0
2011-08-14,,85.0,61.0,0.0,0.0,0.0
2011-08-21,,84.0,69.0,0.0,0.0,0.0
2011-08-28,,77.0,61.0,0.02,0.0,0.0
2011-09-04,,74.0,55.0,0.0,0.0,0.0
2011-09-11,,87.0,59.0,0.0,0.0,0.0
2011-09-18,,63.0,56.0,0.19,0.0,0.0
2011-09-25,,68.0,42.0,0.0,0.0,0.0
2011-10-02,,76.0,40.0,0.0,0.0,0.0
2011-10-09,,82.0,59.0,0.0,0.0,0.0
2011-10-16,,63.0,43.0,0.0,0.0,0.0
2011-10-23,,74.0,44.0,0.0,0.0,0.0
2011-10-30,,58.0,38.0,0.0,0.0,0.0
2011-11-06,,59.0,40.0,0.0,0.0,0.0
2011-11-13,,55.0,41.0,0.0,0.0,0.0
2011-11-20,,38.0,25.0,0.0,0.0,0.0
2011-11-27,,38.0,32.0,0.0,0.0,0.0
2011-12-04,,32.0,25.0,0.01,0.1,0.0
2011-12-11,,43.0,24.0,0.0,0.0,0.0
2011-12-18,,55.0,27.0,0.0,0.0,0.0
2011-12-25,,48.0,26.0,0.0,0.0,0.0
2012-01-01,,38.0,26.0,0.0,0.0,0.0
2012-01-08,,42.0,23.0,0.0,0.0,0.0
2012-01-15,,53.0,21.0,0.0,0.0,0.0
2012-01-22,,37.0,24.0,0.2,0.0,2.0
2012-01-29,,37.0,26.0,0.0,0.0,0.0
2012-02-05,,33.0,23.0,0.0,0.0,4.0
2012-02-12,,28.0,5.0,0.0,0.0,2.0
2012-02-19,,45.0,23.0,0.0,0.0,0.0
2012-02-26,,54.0,28.0,0.0,0.0,2.0
2012-03-04,,31.0,20.0,0.01,0.2,0.0
2012-03-11,,58.0,40.0,0.38,0.0,0.0
2012-03-18,,83.0,62.0,0.0,0.0,0.0
2012-03-25,,78.0,49.0,0.0,0.0,0.0
2012-04-01,,86.0,59.0,0.0,0.0,0.0
2012-04-08,,70.0,37.0,0.0,0.0,0.0
2012-04-15,,76.0,53.0,0.23,0.0,0.0
2012-04-22,,60.0,46.0,0.01,0.0,0.0
2012-04-29,,50.0,46.0,0.16,0.0,0.0
2012-05-06,,82.0,62.0,1.23,0.0,0.0
2012-05-13,,77.0,50.0,0.0,0.0,0.0
2012-05-20,,74.0,56.0,0.0,0.0,0.0
2012-05-27,,91.0,74.0,0.0,0.0,0.0
2012-06-03,,84.0,55.0,0.0,0.0,0.0
2012-06-10,,93.0,70.0,0.06,0.0,0.0
2012-06-17,,88.0,62.0,0.0,0.0,0.0
2012-06-24,,89.0,69.0,0.0,0.0,0.0
2012-07-01,,97.0,76.0,0.0,0.0,0.0
2012-07-08,,88.0,75.0,0.0,0.0,0.0
2012-07-15,,98.0,69.0,0.0,0.0,0.0
2012-07-22,,104.0,74.0,0.0,0.0,0.0
2012-07-29,,96.0,69.0,0.16,0.0,0.0
2012-08-05,,81.0,63.0,0.0,0.0,0.0
2012-08-12,,73.0,64.0,0.03,0.0,0.0
2012-08-19,,80.0,53.0,0.0,0.0,0.0
2012-08-26,,88.0,69.0,0.27,0.0,0.0
2012-09-02,,91.0,64.0,0.0,0.0,0.0
2012-09-09,,77.0,51.0,0.0,0.0,0.0
2012-09-16,,78.0,52.0,0.0,0.0,0.0
2012-09-23,,67.0,36.0,0.0,0.0,0.0
2012-09-30,,85.0,52.0,0.0,0.0,0.0
2012-10-07,,57.0,27.0,0.0,0.0,0.0
2012-10-14,,62.0,47.0,0.19,0.0,0.0
2012-10-21,,81.0,46.0,0.0,0.0,0.0
2012-10-28,,50.0,32.0,0.0,0.0,0.0
2012-11-04,,50.0,39.0,0.2,0.0,0.0
2012-11-11,,70.0,24.0,0.91,0.0,0.0
2012-11-18,,60.0,41.0,0.0,0.0,0.0
2012-11-25,,40.0,34.0,0.0,0.0,0.0
2012-12-02,,52.0,44.0,0.0,0.0,0.0
2012-12-09,,38.0,20.0,0.22,0.8,0.0
2012-12-16,,38.0,30.0,0.0,0.0,0.0
2012-12-23,,24.0,13.0,0.0,0.0,7.0
2012-12-30,,40.0,10.0,0.0,0.0,7.0
2013-01-06,,28.0,15.0,0.0,0.0,5.0
2013-01-13,,21.0,8.0,0.0,0.0,0.0
2013-01-20,,19.0,9.0,0.03,1.0,0.0
2013-01-27,,42.0,32.0,0.2,0.0,0.0
2013-02-03,,34.0,18.0,0.0,0.0,4.0
2013-02-10,,52.0,33.0,0.06,0.0,0.0
2013-02-17,,49.0,21.0,0.0,0.0,0.0
2013-02-24,,41.0,16.0,0.0,0.0,4.0
2013-03-03,,36.0,22.0,0.02,0.0,7.0
2013-03-10,,40.0,32.0,0.51,2.1,0.0
2013-03-17,,41.0,23.0,0.0,0.0,0.0
2013-03-24,,32.0,28.0,0.13,2.2,1.0
2013-03-31,,55.0,33.0,0.0,0.0,0.0
2013-04-07,51.0,70.0,35.0,0.0,0.0,0.0
2013-04-14,53.0,70.0,45.0,0.15,0.0,0.0
2013-04-21,52.0,69.0,43.0,0.15,0.0,0.0
2013-04-28,59.0,76.0,45.0,0.0,0.0,0.0
2013-05-05,49.0,62.0,44.0,0.0,0.0,0.0
2013-05-12,50.0,62.0,37.0,0.0,0.0,0.0
2013-05-19,77.0,88.0,61.0,0.85,0.0,0.0
2013-05-26,56.0,64.0,53.0,0.5,0.0,0.0
2013-06-02,59.0,67.0,52.0,0.0,0.0,0.0
2013-06-09,67.0,74.0,63.0,0.08,0.0,0.0
2013-06-16,76.0,88.0,68.0,0.0,0.0,0.0
2013-06-23,78.0,82.0,67.0,0.43,0.0,0.0
2013-06-30,71.0,81.0,62.0,0.0,0.0,0.0
2013-07-07,82.0,93.0,71.0,0.0,0.0,0.0
2013-07-14,77.0,88.0,67.0,0.0,0.0,0.0
2013-07-21,76.0,80.0,68.0,0.18,0.0,0.0
2013-07-28,65.0,78.0,51.0,0.0,0.0,0.0
2013-08-04,72.0,83.0,59.0,0.0,0.0,0.0
2013-08-11,76.0,88.0,65.0,0.22,0.0,0.0
2013-08-18,72.0,84.0,61.0,0.0,0.0,0.0
2013-08-25,84.0,96.0,73.0,0.0,0.0,0.0
2013-09-01,79.0,86.0,66.0,0.17,0.0,0.0
2013-09-08,81.0,91.0,73.0,0.0,0.0,0.0
2013-09-15,68.0,72.0,60.0,0.04,0.0,0.0
2013-09-22,64.0,79.0,53.0,0.0,0.0,0.0
2013-09-29,60.0,75.0,47.0,0.0,0.0,0.0
2013-10-06,48.0,51.0,43.0,0.14,0.0,0.0
2013-10-13,53.0,67.0,39.0,0.0,0.0,0.0
2013-10-20,50.0,63.0,41.0,0.0,0.0,0.0
2013-10-27,43.0,64.0,29.0,0.0,0.0,0.0
2013-11-03,45.0,58.0,35.0,0.0,0.0,0.0
2013-11-10,41.0,50.0,28.0,0.0,0.0,0.0
2013-11-17,53.0,57.0,42.0,0.36,0.0,0.0
2013-11-24,15.0,28.0,5.0,0.0,0.0,0.0
2013-12-01,36.0,44.0,26.0,0.0,0.0,0.0
2013-12-08,15.0,21.0,13.0,0.19,5.3,0.0
2013-12-15,16.0,20.0,12.0,0.0,0.0,1.2
2013-12-22,22.0,26.0,7.0,0.38,5.1,5.9
2013-12-29,20.0,27.0,1.0,0.0,0.0,0.0
2014-01-05,7.0,10.0,-10.0,0.0,0.0,3.1
2014-01-12,36.0,51.0,25.0,0.0,0.0,1.2
2014-01-19,29.0,53.0,16.0,0.0,0.0,1.2
2014-01-26,37.0,49.0,4.0,0.0,0.0,0.0
2014-02-02,11.0,20.0,1.0,0.0,0.0,1.2
2014-02-09,11.0,17.0,0.0,0.0,0.0,5.1
2014-02-16,26.0,27.0,21.0,0.0,0.0,3.9
2014-02-23,22.0,27.0,17.0,0.0,0.0,1.2
2014-03-02,-1.0,2.0,-6.0,0.0,0.0,3.9
2014-03-09,35.0,58.0,22.0,0.0,0.0,0.0
2014-03-16,30.0,33.0,22.0,0.0,0.1,2.0
2014-03-23,26.0,34.0,17.0,0.0,0.0,0.0
2014-03-30,51.0,72.0,37.0,0.0,0.0,0.0
2014-04-06,50.0,60.0,43.0,0.01,0.0,0.0
2014-04-13,58.0,62.0,34.0,1.69,0.1,0.0
2014-04-20,70.0,84.0,56.0,0.0,0.0,0.0
2014-04-27,58.0,66.0,47.0,0.91,0.0,0.0
2014-05-04,57.0,66.0,49.0,0.0,0.0,0.0
2014-05-11,65.0,78.0,57.0,0.89,0.0,0.0
2014-05-18,58.0,71.0,46.0,0.0,0.0,0.0
2014-05-25,69.0,81.0,63.0,0.45,0.0,0.0
2014-06-01,78.0,89.0,66.0,0.03,0.0,0.0
2014-06-08,65.0,73.0,59.0,0.0,0.0,0.0
2014-06-15,76.0,83.0,69.0,0.0,0.0,0.0
2014-06-22,77.0,84.0,68.0,0.07,0.0,0.0
2014-06-29,72.0,85.0,64.0,0.0,0.0,0.0
2014-07-06,77.0,89.0,70.0,0.0,0.0,0.0
2014-07-13,76.0,88.0,66.0,0.0,0.0,0.0
2014-07-20,75.0,86.0,65.0,0.0,0.0,0.0
2014-07-27,76.0,80.0,66.0,0.0,0.0,0.0
2014-08-03,77.0,88.0,68.0,0.0,0.0,0.0
2014-08-10,73.0,79.0,67.0,0.0,0.0,0.0
2014-08-17,74.0,85.0,64.0,0.0,0.0,0.0
2014-08-24,83.0,93.0,75.0,0.0,0.0,0.0
2014-08-31,76.0,89.0,67.0,1.85,0.0,0.0
2014-09-07,66.0,77.0,55.0,0.0,0.0,0.0
2014-09-14,57.0,71.0,49.0,0.0,0.0,0.0
2014-09-21,65.0,73.0,55.0,0.0,0.0,0.0
2014-09-28,72.0,83.0,61.0,0.0,0.0,0.0
2014-10-05,51.0,67.0,43.0,0.0,0.0,0.0
2014-10-12,50.0,56.0,43.0,0.02,0.0,0.0
2014-10-19,51.0,67.0,40.0,0.0,0.0,0.0
2014-10-26,59.0,73.0,50.0,0.0,0.0,0.0
2014-11-02,48.0,61.0,39.0,0.0,0.0,0.0
2014-11-09,45.0,56.0,38.0,0.0,0.0,0.0
2014-11-16,21.0,27.0,12.0,0.01,0.5,2.0
2014-11-23,53.0,55.0,36.0,0.1,0.0,0.0
2014-11-30,31.0,45.0,14.0,0.0,0.0,0.0
2014-12-07,34.0,39.0,29.0,0.0,0.0,0.0
2014-12-14,54.0,58.0,51.0,0.0,0.0,0.0
2014-12-21,39.0,44.0,37.0,0.0,0.0,0.0
2014-12-28,23.0,36.0,16.0,0.0,0.0,0.0
2015-01-04,14.0,17.0,3.0,0.08,0.9,1.2
2015-01-11,25.0,36.0,17.0,0.0,0.0,3.9
2015-01-18,39.0,50.0,30.0,0.0,0.0,0.0
2015-01-25,39.0,42.0,32.0,0.15,0.0,0.0
2015-02-01,29.0,34.0,9.0,0.48,6.4,5.9
2015-02-08,39.0,42.0,34.0,0.0,0.0,3.1
2015-02-15,8.0,14.0,5.0,0.0,0.0,1.2
2015-02-22,13.0,15.0,3.0,0.0,0.0,0.0
2015-03-01,24.0,33.0,20.0,0.0,0.0,1.2
2015-03-08,43.0,56.0,32.0,0.0,0.0,0.0
2015-03-15,54.0,74.0,37.0,0.0,0.0,0.0
2015-03-22,48.0,64.0,36.0,0.0,0.0,0.0
2015-03-29,47.0,63.0,37.0,0.03,0.0,0.0
2015-04-05,58.0,72.0,43.0,0.0,0.0,0.0
2015-04-12,61.0,73.0,53.0,0.29,0.0,0.0
2015-04-19,60.0,66.0,47.0,0.58,0.0,0.0
2015-04-26,53.0,64.0,42.0,0.0,0.0,0.0
2015-05-03,68.0,85.0,60.0,0.02,0.0,0.0
2015-05-10,67.0,73.0,59.0,0.49,0.0,0.0
2015-05-17,70.0,78.0,63.0,0.37,0.0,0.0
2015-05-24,66.0,72.0,60.0,0.71,0.0,0.0
2015-05-31,59.0,71.0,50.0,0.0,0.0,0.0
2015-06-07,76.0,87.0,66.0,0.48,0.0,0.0
2015-06-14,74.0,81.0,70.0,0.11,0.0,0.0
2015-06-21,78.0,85.0,68.0,0.06,0.0,0.0
2015-06-28,74.0,86.0,64.0,0.8,0.0,0.0
2015-07-05,75.0,89.0,65.0,0.0,0.0,0.0
2015-07-12,82.0,93.0,74.0,0.0,0.0,0.0
2015-07-19,80.0,85.0,72.0,0.0,0.0,0.0
2015-07-26,80.0,90.0,70.0,1.19,0.0,0.0
2015-08-02,81.0,93.0,73.0,0.05,0.0,0.0
2015-08-09,78.0,85.0,71.0,0.06,0.0,0.0
2015-08-16,78.0,89.0,69.0,0.0,0.0,0.0
2015-08-23,68.0,73.0,56.0,0.0,0.0,0.0
2015-08-30,69.0,79.0,60.0,0.0,0.0,0.0
2015-09-06,83.0,94.0,72.0,0.98,0.0,0.0
2015-09-13,62.0,75.0,49.0,0.0,0.0,0.0
2015-09-20,62.0,75.0,50.0,0.0,0.0,0.0
2015-09-27,70.0,81.0,59.0,0.0,0.0,0.0
2015-10-04,51.0,57.0,45.0,0.0,0.0,0.0
2015-10-11,66.0,85.0,53.0,0.0,0.0,0.0
2015-10-18,50.0,66.0,38.0,0.0,0.0,0.0
2015-10-25,51.0,64.0,38.0,0.0,0.0,0.0
2015-11-01,55.0,76.0,44.0,0.0,0.0,0.0
2015-11-08,45.0,59.0,34.0,0.0,0.0,0.0
2015-11-15,53.0,60.0,42.0,0.0,0.0,0.0
2015-11-22,25.0,38.0,16.0,0.0,0.0,3.9
2015-11-29,33.0,37.0,32.0,0.25,0.0,0.0
2015-12-06,42.0,44.0,34.0,0.0,0.0,0.0
2015-12-13,50.0,53.0,46.0,1.79,0.0,0.0
2015-12-20,42.0,54.0,36.0,0.07,0.0,0.0
2015-12-27,29.0,33.0,20.0,0.0,0.0,0.0
2016-01-03,24.0,27.0,19.0,0.0,0.0,3.1
2016-01-10,1.0,11.0,-4.0,0.0,0.0,1.2
2016-01-17,1.0,6.0,-6.0,0.0,0.0,0.0
2016-01-24,29.0,36.0,26.0,0.0,0.0,1.2
2016-01-31,41.0,48.0,34.0,0.0,0.0,0.0
2016-02-07,39.0,45.0,29.0,0.0,0.0,1.2
2016-02-14,18.0,25.0,15.0,0.12,2.2,3.1
2016-02-21,40.0,45.0,34.0,0.0,0.0,0.0
2016-02-28,55.0,59.0,35.0,0.0,0.0,0.0
2016-03-06,46.0,70.0,34.0,0.0,0.0,0.0
2016-03-13,52.0,57.0,50.0,0.19,0.0,0.0
2016-03-20,38.0,48.0,33.0,0.0,0.0,0.0
2016-03-27,42.0,50.0,36.0,0.0,0.0,0.0
2016-04-03,55.0,83.0,35.0,0.0,0.0,0.0
2016-04-10,53.0,67.0,45.0,0.02,0.0,0.0
2016-04-17,70.0,80.0,60.0,0.0,0.0,0.0
2016-04-24,68.0,81.0,58.0,0.07,0.0,0.0
2016-05-01,47.0,51.0,45.0,0.08,0.0,0.0
2016-05-08,64.0,70.0,58.0,0.0,0.0,0.0
2016-05-15,53.0,68.0,40.0,0.0,0.0,0.0
2016-05-22,68.0,82.0,50.0,0.0,0.0,0.0
2016-05-29,70.0,84.0,58.0,0.0,0.0,0.0
2016-06-05,71.0,87.0,59.0,0.0,0.0,0.0
2016-06-12,84.0,93.0,74.0,0.0,0.0,0.0
2016-06-19,80.0,91.0,68.0,0.0,0.0,0.0
2016-06-26,81.0,90.0,71.0,0.23,0.0,0.0
2016-07-03,65.0,74.0,59.0,0.0,0.0,0.0
2016-07-10,77.0,85.0,71.0,0.0,0.0,0.0
2016-07-17,77.0,88.0,67.0,0.14,0.0,0.0
2016-07-24,84.0,90.0,74.0,0.0,0.0,0.0
2016-07-31,76.0,84.0,68.0,0.0,0.0,0.0
2016-08-07,73.0,80.0,68.0,0.0,0.0,0.0
2016-08-14,77.0,86.0,67.0,0.0,0.0,0.0
2016-08-21,67.0,78.0,57.0,0.0,0.0,0.0
2016-08-28,77.0,90.0,69.0,0.42,0.0,0.0
2016-09-04,70.0,82.0,64.0,0.0,0.0,0.0
2016-09-11,66.0,78.0,54.0,0.0,0.0,0.0
2016-09-18,69.0,86.0,58.0,0.0,0.0,0.0
2016-09-25,70.0,71.0,56.0,0.16,0.0,0.0
2016-10-02,65.0,73.0,56.0,0.0,0.0,0.0
2016-10-09,57.0,71.0,44.0,0.0,0.0,0.0
2016-10-16,67.0,82.0,60.0,0.0,0.0,0.0
2016-10-23,60.0,74.0,49.0,0.0,0.0,0.0
2016-10-30,56.0,62.0,47.0,0.0,0.0,0.0
2016-11-06,56.0,69.0,45.0,0.0,0.0,0.0
2016-11-13,47.0,65.0,36.0,0.0,0.0,0.0
2016-11-20,30.0,43.0,22.0,0.0,0.0,0.0
2016-11-27,43.0,56.0,36.0,0.67,0.0,0.0
2016-12-04,36.0,39.0,31.0,0.46,0.7,0.0
2016-12-11,30.0,35.0,14.0,0.0,0.0,1.2
2016-12-18,-3.0,4.0,-12.0,0.0,0.0,2.0
2016-12-25,37.0,53.0,35.0,0.53,0.0,0.0
2017-01-01,27.0,38.0,19.0,0.0,0.0,0.0
2017-01-08,12.0,25.0,2.0,0.0,0.0,0.0
2017-01-15,29.0,35.0,26.0,0.1,0.0,0.0
2017-01-22,35.0,39.0,29.0,0.0,0.0,0.0
2017-01-29,33.0,36.0,30.0,0.0,0.0,1.2
2017-02-05,33.0,37.0,26.0,0.0,0.0,0.0
2017-02-12,43.0,49.0,31.0,0.0,0.0,0.0
2017-02-19,54.0,73.0,40.0,0.0,0.0,0.0
2017-02-26,35.0,48.0,29.0,0.0,0.0,0.0
2017-03-05,55.0,61.0,46.0,0.0,0.0,0.0
2017-03-12,28.0,38.0,23.0,0.12,0.8,0.0
2017-03-19,49.0,71.0,35.0,0.0,0.0,0.0
2017-03-26,44.0,48.0,41.0,0.03,0.0,0.0
2017-04-02,50.0,53.0,47.0,0.14,0.0,0.0
2017-04-09,69.0,81.0,60.0,0.0,0.0,0.0
2017-04-16,64.0,72.0,53.0,0.0,0.0,0.0
2017-04-23,59.0,73.0,43.0,0.0,0.0,0.0
2017-04-30,43.0,47.0,41.0,1.09,0.0,0.0
2017-05-07,64.0,80.0,49.0,0.0,0.0,0.0
2017-05-14,71.0,85.0,56.0,0.0,0.0,0.0
2017-05-21,53.0,60.0,46.0,0.0,0.0,0.0
2017-05-28,67.0,82.0,56.0,0.0,0.0,0.0
2017-06-04,81.0,94.0,68.0,0.0,0.0,0.0
2017-06-11,83.0,94.0,74.0,0.0,0.0,0.0
2017-06-18,71.0,81.0,62.0,0.0,0.0,0.0
2017-06-25,65.0,75.0,51.0,0.0,0.0,0.0
2017-07-02,74.0,83.0,66.0,0.0,0.0,0.0
2017-07-09,81.0,94.0,68.0,0.0,0.0,0.0
2017-07-16,84.0,94.0,75.0,0.0,0.0,0.0
2017-07-23,81.0,90.0,69.0,0.0,0.0,0.0
2017-07-30,74.0,83.0,63.0,0.0,0.0,0.0
2017-08-06,70.0,79.0,62.0,0.0,0.0,0.0
2017-08-13,71.0,81.0,63.0,0.0,0.0,0.0
2017-08-20,76.0,81.0,69.0,0.79,0.0,0.0
2017-08-27,72.0,80.0,64.0,0.02,0.0,0.0
2017-09-03,73.0,87.0,59.0,0.0,0.0,0.0
2017-09-10,73.0,85.0,62.0,0.0,0.0,0.0
2017-09-17,67.0,74.0,57.0,0.6,0.0,0.0
2017-09-24,80.0,92.0,69.0,0.0,0.0,0.0
2017-10-01,64.0,76.0,55.0,0.0,0.0,0.0
2017-10-08,63.0,80.0,51.0,0.0,0.0,0.0
2017-10-15,54.0,59.0,44.0,0.0,0.0,0.0
2017-10-22,57.0,67.0,47.0,0.0,0.0,0.0
2017-10-29,39.0,53.0,28.0,0.02,0.0,0.0
2017-11-05,47.0,49.0,29.0,0.0,0.0,0.0
2017-11-12,43.0,49.0,31.0,0.01,0.0,0.0
2017-11-19,34.0,48.0,22.0,0.0,0.0,0.0
2017-11-26,44.0,61.0,32.0,0.0,0.0,0.0
2017-12-03,45.0,63.0,31.0,0.0,0.0,0.0
2017-12-10,32.0,47.0,21.0,0.0,0.0,0.0
2017-12-17,35.0,39.0,29.0,0.02,0.0,0.0
2017-12-24,20.0,24.0,14.0,0.15,1.8,1.2
2017-12-31,-5.0,-2.0,-15.0,0.04,0.9,3.9
2018-01-07,25.0,38.0,16.0,0.0,0.0,2.0
2018-01-14,13.0,26.0,9.0,0.12,1.9,1.2
2018-01-21,40.0,42.0,39.0,0.44,0.0,0.0
2018-01-28,30.0,31.0,17.0,0.0,0.0,0.0
2018-02-04,20.0,26.0,3.0,0.0,0.2,0.0
2018-02-11,12.0,21.0,8.0,0.05,0.6,7.9
2018-02-18,36.0,54.0,24.0,0.0,0.0,0.0
2018-02-25,33.0,44.0,23.0,0.0,0.0,0.0
2018-03-04,50.0,62.0,42.0,0.16,0.0,0.0
2018-03-11,38.0,44.0,32.0,0.13,0.8,0.0
2018-03-18,36.0,40.0,34.0,0.0,0.0,0.0
2018-03-25,36.0,47.0,31.0,0.0,0.0,1.2
2018-04-01,27.0,34.0,22.0,0.0,0.0,0.0
2018-04-08,32.0,36.0,27.0,0.03,0.2,0.0
2018-04-15,30.0,31.0,26.0,0.13,2.3,2.0
2018-04-22,56.0,72.0,46.0,0.0,0.0,0.0
2018-04-29,57.0,72.0,43.0,0.0,0.0,0.0
2018-05-06,70.0,83.0,57.0,0.0,0.0,0.0
2018-05-13,57.0,71.0,53.0,1.01,0.0,0.0
2018-05-20,64.0,69.0,57.0,0.92,0.0,0.0
2018-05-27,85.0,99.0,72.0,0.0,0.0,0.0
2018-06-03,71.0,82.0,59.0,0.0,0.0,0.0
2018-06-10,75.0,79.0,68.0,0.5,0.0,0.0
2018-06-17,85.0,93.0,76.0,0.0,0.0,0.0
2018-06-24,73.0,84.0,66.0,0.2,0.0,0.0
2018-07-01,76.0,83.0,69.0,0.23,0.0,0.0
2018-07-08,75.0,86.0,63.0,0.0,0.0,0.0
2018-07-15,80.0,90.0,71.0,0.0,0.0,0.0
2018-07-22,75.0,85.0,65.0,0.0,0.0,0.0
2018-07-29,72.0,80.0,63.0,0.0,0.0,0.0
2018-08-05,81.0,96.0,69.0,0.02,0.0,0.0
2018-08-12,79.0,90.0,69.0,0.0,0.0,0.0
